Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-8854691,"Interleukin-20 family signaling",1,29,0.0018526799974445793,0.3767898979458012,0.40657201368471496,6,56,0.0036929570034291742,9606,Homo sapiens,"IL26","","R-HSA-8987080;R-HSA-8986446;R-HSA-8987230;R-HSA-8986480;R-HSA-8986994;R-HSA-8987255"
R-HSA-9648895,"Response of EIF2AK1 (HRI) to heme deficiency",1,29,0.0018526799974445793,0.3767898979458012,0.40657201368471496,2,20,0.0013189132155104195,9606,Homo sapiens,"ATF3","","R-HSA-9653894;R-HSA-9653893"
R-HSA-9634638,"Estrogen-dependent nuclear events downstream of ESR-membrane signaling",1,29,0.0018526799974445793,0.3767898979458012,0.40657201368471496,1,12,7.913479293062516E-4,9606,Homo sapiens,"AREG","","R-HSA-9625465"
R-HSA-5674400,"Constitutive Signaling by AKT1 E17K in Cancer",1,29,0.0018526799974445793,0.3767898979458012,0.40657201368471496,1,18,0.0011870218939593776,9606,Homo sapiens,"NR4A1","","R-HSA-2399988"
R-HSA-9662851,"Anti-inflammatory response favouring Leishmania parasite infection",4,192,0.01226601929342618,0.38155712161257793,0.40657201368471496,7,40,0.002637826431020839,9606,Homo sapiens,"GNG4;PLK2;ADCY1;GNAI1","","R-HSA-9660819;R-HSA-163617;R-HSA-392129;R-HSA-9662823;R-HSA-9660824;R-HSA-111930;R-HSA-9660828"
R-HSA-9664433,"Leishmania parasite growth and survival",4,192,0.01226601929342618,0.38155712161257793,0.40657201368471496,7,40,0.002637826431020839,9606,Homo sapiens,"GNG4;PLK2;ADCY1;GNAI1","","R-HSA-9660819;R-HSA-163617;R-HSA-392129;R-HSA-9662823;R-HSA-9660824;R-HSA-111930;R-HSA-9660828"
R-HSA-428930,"Thromboxane signalling through TP receptor",1,30,0.0019165655145978408,0.38687910350867727,0.40657201368471496,6,8,5.275652862041678E-4,9606,Homo sapiens,"GNG4","","R-HSA-428918;R-HSA-428917;R-HSA-428752;R-HSA-428750;R-HSA-428909;R-HSA-428749"
R-HSA-418592,"ADP signalling through P2Y purinoceptor 1",1,30,0.0019165655145978408,0.38687910350867727,0.40657201368471496,3,7,4.616196254286468E-4,9606,Homo sapiens,"GNG4","","R-HSA-418581;R-HSA-418579;R-HSA-418576"
R-HSA-181430,"Norepinephrine Neurotransmitter Release Cycle",1,30,0.0019165655145978408,0.38687910350867727,0.40657201368471496,2,6,3.956739646531258E-4,9606,Homo sapiens,"SNAP25","","R-HSA-374899;R-HSA-374922"
R-HSA-8862803,"Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models",1,30,0.0019165655145978408,0.38687910350867727,0.40657201368471496,1,22,0.0014508045370614613,9606,Homo sapiens,"LMNA","","R-HSA-8868344"
R-HSA-8863678,"Neurodegenerative Diseases",1,30,0.0019165655145978408,0.38687910350867727,0.40657201368471496,1,22,0.0014508045370614613,9606,Homo sapiens,"LMNA","","R-HSA-8868344"
R-HSA-997272,"Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits",1,31,0.001980451031751102,0.3968056041824747,0.40657201368471496,3,3,1.978369823265629E-4,9606,Homo sapiens,"GNG4","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-1296059,"G protein gated Potassium channels",1,31,0.001980451031751102,0.3968056041824747,0.40657201368471496,3,3,1.978369823265629E-4,9606,Homo sapiens,"GNG4","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-1296041,"Activation of G protein gated Potassium channels",1,31,0.001980451031751102,0.3968056041824747,0.40657201368471496,3,3,1.978369823265629E-4,9606,Homo sapiens,"GNG4","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-400685,"Sema4D in semaphorin signaling",1,31,0.001980451031751102,0.3968056041824747,0.40657201368471496,4,13,8.572935900817726E-4,9606,Homo sapiens,"RHOB","","R-HSA-419087;R-HSA-416588;R-HSA-419197;R-HSA-419049"
R-HSA-9027604,"Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives",1,31,0.001980451031751102,0.3968056041824747,0.40657201368471496,4,20,0.0013189132155104195,9606,Homo sapiens,"PTGS2","","R-HSA-9027627;R-HSA-9027532;R-HSA-9028255;R-HSA-9027607"
R-HSA-3214842,"HDMs demethylate histones",1,31,0.001980451031751102,0.3968056041824747,0.40657201368471496,2,17,0.0011210762331838565,9606,Homo sapiens,"KDM6B","","R-HSA-4754187;R-HSA-5661121"
R-HSA-9020591,"Interleukin-12 signaling",2,84,0.005366383440873954,0.3975640384752148,0.40657201368471496,1,56,0.0036929570034291742,9606,Homo sapiens,"IFNG","","R-HSA-9006431"
R-HSA-9841922,"MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis",3,140,0.00894397240145659,0.3991745738484578,0.40657201368471496,38,38,0.002505935109469797,9606,Homo sapiens,"PPARG","","R-HSA-9859223;R-HSA-9843219;R-HSA-9856211;R-HSA-9851539;R-HSA-9859291;R-HSA-9859334;R-HSA-9859206;R-HSA-9841924;R-HSA-9854146;R-HSA-9851534;R-HSA-9859084;R-HSA-9851530;R-HSA-9859082;R-HSA-9859273;R-HSA-9859188;R-HSA-9843122;R-HSA-9854130;R-HSA-9843120;R-HSA-9854128;R-HSA-9843121;R-HSA-9859121;R-HSA-9854142;R-HSA-9842815;R-HSA-9859007;R-HSA-9843900;R-HSA-9859196;R-HSA-9859005;R-HSA-9854141;R-HSA-9856486;R-HSA-9843118;R-HSA-9859182;R-HSA-9843119;R-HSA-9859119;R-HSA-9843116;R-HSA-9842028;R-HSA-9843117;R-HSA-9843115;R-HSA-9843112"
R-HSA-9851695,"Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes",3,140,0.00894397240145659,0.3991745738484578,0.40657201368471496,38,38,0.002505935109469797,9606,Homo sapiens,"PPARG","","R-HSA-9859223;R-HSA-9843219;R-HSA-9856211;R-HSA-9851539;R-HSA-9859291;R-HSA-9859334;R-HSA-9859206;R-HSA-9841924;R-HSA-9854146;R-HSA-9851534;R-HSA-9859084;R-HSA-9851530;R-HSA-9859082;R-HSA-9859273;R-HSA-9859188;R-HSA-9843122;R-HSA-9854130;R-HSA-9843120;R-HSA-9854128;R-HSA-9843121;R-HSA-9859121;R-HSA-9854142;R-HSA-9842815;R-HSA-9859007;R-HSA-9843900;R-HSA-9859196;R-HSA-9859005;R-HSA-9854141;R-HSA-9856486;R-HSA-9843118;R-HSA-9859182;R-HSA-9843119;R-HSA-9859119;R-HSA-9843116;R-HSA-9842028;R-HSA-9843117;R-HSA-9843115;R-HSA-9843112"
R-HSA-9818564,"Epigenetic regulation of gene expression by MLL3 and MLL4 complexes",3,140,0.00894397240145659,0.3991745738484578,0.40657201368471496,38,41,0.0027037720917963597,9606,Homo sapiens,"PPARG","","R-HSA-9859223;R-HSA-9843219;R-HSA-9856211;R-HSA-9851539;R-HSA-9859291;R-HSA-9859334;R-HSA-9859206;R-HSA-9841924;R-HSA-9854146;R-HSA-9851534;R-HSA-9859084;R-HSA-9851530;R-HSA-9859082;R-HSA-9859273;R-HSA-9859188;R-HSA-9843122;R-HSA-9854130;R-HSA-9843120;R-HSA-9854128;R-HSA-9843121;R-HSA-9859121;R-HSA-9854142;R-HSA-9842815;R-HSA-9859007;R-HSA-9843900;R-HSA-9859196;R-HSA-9859005;R-HSA-9854141;R-HSA-9856486;R-HSA-9843118;R-HSA-9859182;R-HSA-9843119;R-HSA-9859119;R-HSA-9843116;R-HSA-9842028;R-HSA-9843117;R-HSA-9843115;R-HSA-9843112"
R-HSA-9024446,"NR1H2 and NR1H3-mediated signaling",2,85,0.005430268958027215,0.4032431086305053,0.40657201368471496,2,60,0.003956739646531258,9606,Homo sapiens,"APOD","","R-HSA-9657767;R-HSA-9657786"
R-HSA-114608,"Platelet degranulation ",3,141,0.00900785791860985,0.403522110687486,0.40657201368471496,1,11,7.254022685307306E-4,9606,Homo sapiens,"SERPINE1;PDGFA;IGF1","","R-HSA-481007"
R-HSA-210500,"Glutamate Neurotransmitter Release Cycle",1,32,0.0020443365489043633,0.40657201368471496,0.40657201368471496,2,8,5.275652862041678E-4,9606,Homo sapiens,"SNAP25","","R-HSA-210426;R-HSA-210430"
R-HSA-9845614,"Sphingolipid catabolism",1,32,0.0020443365489043633,0.40657201368471496,0.40657201368471496,1,10,6.594566077552098E-4,9606,Homo sapiens,"SGPP2","","R-HSA-428664"
R-HSA-5357769,"Caspase activation via extrinsic apoptotic signalling pathway",1,32,0.0020443365489043633,0.40657201368471496,0.40657201368471496,1,17,0.0011210762331838565,9606,Homo sapiens,"DAPK2","","R-HSA-418849"
R-HSA-1643713,"Signaling by EGFR in Cancer",1,32,0.0020443365489043633,0.40657201368471496,0.40657201368471496,1,42,0.0027697177525718808,9606,Homo sapiens,"AREG","","R-HSA-1225978"
R-HSA-5579029,"Metabolic disorders of biological oxidation enzymes",2,87,0.005558039992333738,0.41452432482357815,0.41452432482357815,2,38,0.002505935109469797,9606,Homo sapiens,"CYP1B1;CYP7B1","","R-HSA-5602885;R-HSA-5605147"
R-HSA-5357956,"TNFR1-induced NF-kappa-B signaling pathway",1,33,0.0021082220660576245,0.4161809039090889,0.4161809039090889,2,5,3.297283038776049E-4,9606,Homo sapiens,"TNFAIP3","","R-HSA-5357776;R-HSA-5357860"
R-HSA-6803204,"TP53 Regulates Transcription of Genes Involved in Cytochrome C Release",1,33,0.0021082220660576245,0.4161809039090889,0.4161809039090889,4,25,0.0016486415193880243,9606,Homo sapiens,"TP63","","R-HSA-3700984;R-HSA-139913;R-HSA-3700981;R-HSA-4331340"
R-HSA-193807,"Synthesis of bile acids and bile salts via 27-hydroxycholesterol",1,33,0.0021082220660576245,0.4161809039090889,0.4161809039090889,1,12,7.913479293062516E-4,9606,Homo sapiens,"CYP7B1","","R-HSA-191972"
R-HSA-9025094,"Biosynthesis of DPAn-3 SPMs",1,33,0.0021082220660576245,0.4161809039090889,0.4161809039090889,1,18,0.0011870218939593776,9606,Homo sapiens,"PTGS2","","R-HSA-9026408"
R-HSA-9734009,"Defective Intrinsic Pathway for Apoptosis",1,33,0.0021082220660576245,0.4161809039090889,0.4161809039090889,1,24,0.0015826958586125032,9606,Homo sapiens,"LMNA","","R-HSA-8868344"
R-HSA-9856530,"High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells",2,88,0.005621925509486999,0.420125174633063,0.420125174633063,5,31,0.00204431548404115,9606,Homo sapiens,"GNG4;ADCY1","","R-HSA-9861300;R-HSA-163617;R-HSA-9861324;R-HSA-9861293;R-HSA-164377"
R-HSA-2995410,"Nuclear Envelope (NE) Reassembly",2,88,0.005621925509486999,0.420125174633063,0.420125174633063,1,24,0.0015826958586125032,9606,Homo sapiens,"LMNA","","R-HSA-2995376"
R-HSA-5205685,"PINK1-PRKN Mediated Mitophagy",1,34,0.002172107583210886,0.42563480559197797,0.42563480559197797,2,16,0.0010551305724083356,9606,Homo sapiens,"MAP1LC3A","","R-HSA-5205663;R-HSA-5205649"
R-HSA-622312,"Inflammasomes",1,34,0.002172107583210886,0.42563480559197797,0.42563480559197797,1,28,0.0018464785017145871,9606,Homo sapiens,"HMOX1","","R-HSA-1250272"
R-HSA-2559582,"Senescence-Associated Secretory Phenotype (SASP)",2,90,0.005749696543793522,0.4312443216222266,0.4312443216222266,2,22,0.0014508045370614613,9606,Homo sapiens,"IL1A","","R-HSA-4568740;R-HSA-4568737"
R-HSA-9006931,"Signaling by Nuclear Receptors",7,383,0.0244681530696991,0.43255616660584195,0.43255616660584195,11,195,0.01285940385122659,9606,Homo sapiens,"GNG4;RDH10;FOSB;APOD;AREG;GNAI1","","R-HSA-9657767;R-HSA-9011997;R-HSA-9021596;R-HSA-5362518;R-HSA-9021601;R-HSA-9625482;R-HSA-9021600;R-HSA-9657786;R-HSA-9625465;R-HSA-9625487;R-HSA-9011975"
R-HSA-76005,"Response to elevated platelet cytosolic Ca2+",3,148,0.00945505653868268,0.43368141862113685,0.43368141862113685,1,14,9.232392508572936E-4,9606,Homo sapiens,"SERPINE1;PDGFA;IGF1","","R-HSA-481007"
R-HSA-1474228,"Degradation of the extracellular matrix",3,148,0.00945505653868268,0.43368141862113685,0.43368141862113685,4,105,0.006924294381429702,9606,Homo sapiens,"COL6A5;COL9A2;CTSB","","R-HSA-2471621;R-HSA-1564112;R-HSA-2168923;R-HSA-1564184"
R-HSA-420092,"Glucagon-type ligand receptors",1,35,0.0022359931003641475,0.4349362089686425,0.4349362089686425,1,8,5.275652862041678E-4,9606,Homo sapiens,"GNG4","","R-HSA-381612"
R-HSA-9759475,"Regulation of CDH11 Expression and Function",1,35,0.0022359931003641475,0.4349362089686425,0.4349362089686425,3,28,0.0018464785017145871,9606,Homo sapiens,"ZEB2","","R-HSA-9760965;R-HSA-9761025;R-HSA-9761027"
R-HSA-450282,"MAPK targets/ Nuclear events mediated by MAP kinases",1,35,0.0022359931003641475,0.4349362089686425,0.4349362089686425,1,16,0.0010551305724083356,9606,Homo sapiens,"DUSP4","","R-HSA-203797"
R-HSA-9018679,"Biosynthesis of EPA-derived SPMs",1,35,0.0022359931003641475,0.4349362089686425,0.4349362089686425,1,17,0.0011210762331838565,9606,Homo sapiens,"PTGS2","","R-HSA-9018880"
R-HSA-9707564,"Cytoprotection by HMOX1",2,91,0.0058135820609467835,0.4367614832249618,0.4367614832249618,7,22,0.0014508045370614613,9606,Homo sapiens,"HMOX1","","R-HSA-1250272;R-HSA-189398;R-HSA-9707645;R-HSA-9708558;R-HSA-9709918;R-HSA-9708536;R-HSA-9708457"
R-HSA-456926,"Thrombin signalling through proteinase activated receptors (PARs)",1,36,0.0022998786175174087,0.44408756441874475,0.44408756441874475,6,16,0.0010551305724083356,9606,Homo sapiens,"GNG4","","R-HSA-396996;R-HSA-397891;R-HSA-114552;R-HSA-396941;R-HSA-397835;R-HSA-114558"
R-HSA-6802957,"Oncogenic MAPK signaling",2,93,0.005941353095253306,0.4477083326379202,0.4477083326379202,6,46,0.0030335003956739647,9606,Homo sapiens,"LMNA;DUSP8","","R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-9652816;R-HSA-6802927"
R-HSA-888590,"GABA synthesis, release, reuptake and degradation",1,37,0.00236376413467067,0.45309128310178615,0.45309128310178615,2,10,6.594566077552098E-4,9606,Homo sapiens,"SNAP25","","R-HSA-888589;R-HSA-917744"
R-HSA-5694530,"Cargo concentration in the ER",1,37,0.00236376413467067,0.45309128310178615,0.45309128310178615,2,12,7.913479293062516E-4,9606,Homo sapiens,"AREG","","R-HSA-5694445;R-HSA-5694522"
R-HSA-936440,"Negative regulators of DDX58/IFIH1 signaling",1,37,0.00236376413467067,0.45309128310178615,0.45309128310178615,1,13,8.572935900817726E-4,9606,Homo sapiens,"TNFAIP3","","R-HSA-937337"
R-HSA-9018683,"Biosynthesis of DPA-derived SPMs",1,37,0.00236376413467067,0.45309128310178615,0.45309128310178615,1,21,0.0013848588762859404,9606,Homo sapiens,"PTGS2","","R-HSA-9026408"
R-HSA-8876198,"RAB GEFs exchange GTP for GDP on RABs",2,94,0.006005238612406568,0.45313703324921817,0.45313703324921817,2,21,0.0013848588762859404,9606,Homo sapiens,"RAB32;RAB6B","","R-HSA-8876193;R-HSA-8877760"
R-HSA-381038,"XBP1(S) activates chaperone genes",2,95,0.0060691241295598285,0.45853529861893305,0.45853529861893305,1,47,0.0030994460564494858,9606,Homo sapiens,"LMNA","","R-HSA-1791128"
R-HSA-1296065,"Inwardly rectifying K+ channels",1,38,0.0024276496518239317,0.4619497375824494,0.4619497375824494,3,7,4.616196254286468E-4,9606,Homo sapiens,"GNG4","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-2173795,"Downregulation of SMAD2/3:SMAD4 transcriptional activity",1,38,0.0024276496518239317,0.4619497375824494,0.4619497375824494,1,27,0.0017805328409390662,9606,Homo sapiens,"SERPINE1","","R-HSA-9736966"
R-HSA-111465,"Apoptotic cleavage of cellular proteins",1,38,0.0024276496518239317,0.4619497375824494,0.4619497375824494,1,38,0.002505935109469797,9606,Homo sapiens,"LMNA","","R-HSA-264865"
R-HSA-9663891,"Selective autophagy",2,97,0.006196895163866352,0.4692388011386053,0.4692388011386053,5,56,0.0036929570034291742,9606,Homo sapiens,"MAP1LC3A;EPAS1","","R-HSA-5205663;R-HSA-9664871;R-HSA-8959571;R-HSA-8959573;R-HSA-5205649"
R-HSA-397795,"G-protein beta:gamma signalling",1,39,0.002491535168977193,0.4706652624458564,0.4706652624458564,12,15,9.891849116328145E-4,9606,Homo sapiens,"GNG4","","R-HSA-392295;R-HSA-8964634;R-HSA-8964604;R-HSA-8964605;R-HSA-8964317;R-HSA-8964271;R-HSA-398193;R-HSA-392300;R-HSA-8964241;R-HSA-8964614;R-HSA-398040;R-HSA-8964599"
R-HSA-9764260,"Regulation of Expression and Function of Type II Classical Cadherins",1,39,0.002491535168977193,0.4706652624458564,0.4706652624458564,3,33,0.002176206805592192,9606,Homo sapiens,"ZEB2","","R-HSA-9760965;R-HSA-9761025;R-HSA-9761027"
R-HSA-9759476,"Regulation of Homotypic Cell-Cell Adhesion",1,39,0.002491535168977193,0.4706652624458564,0.4706652624458564,3,33,0.002176206805592192,9606,Homo sapiens,"ZEB2","","R-HSA-9760965;R-HSA-9761025;R-HSA-9761027"
R-HSA-1482788,"Acyl chain remodelling of PC",1,40,0.002555420686130454,0.479240154903285,0.479240154903285,2,9,5.935109469796888E-4,9606,Homo sapiens,"PLA2G4C","","R-HSA-1482816;R-HSA-1482827"
R-HSA-189483,"Heme degradation",1,40,0.002555420686130454,0.479240154903285,0.479240154903285,1,22,0.0014508045370614613,9606,Homo sapiens,"HMOX1","","R-HSA-189398"
R-HSA-373080,"Class B/2 (Secretin family receptors)",2,99,0.006324666198172874,0.47981561070741896,0.47981561070741896,4,24,0.0015826958586125032,9606,Homo sapiens,"GNG4;RAMP1","","R-HSA-9733292;R-HSA-420127;R-HSA-381612;R-HSA-420265"
R-HSA-8986944,"Transcriptional Regulation by MECP2",2,100,0.006388551715326135,0.48505558766642354,0.48505558766642354,2,77,0.005077815879715114,9606,Homo sapiens,"PPARG","","R-HSA-9017441;R-HSA-9017447"
R-HSA-9680350,"Signaling by CSF1 (M-CSF) in myeloid cells",1,41,0.0026193062032837154,0.48767667538803694,0.48767667538803694,14,14,9.232392508572936E-4,9606,Homo sapiens,"CSF1","","R-HSA-389156;R-HSA-389159;R-HSA-9733330;R-HSA-9733331;R-HSA-9817983;R-HSA-9680349;R-HSA-9680348;R-HSA-9818010;R-HSA-9733316;R-HSA-9680385;R-HSA-9680389;R-HSA-9733314;R-HSA-9680388;R-HSA-9733323"
R-HSA-6814122,"Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding",1,41,0.0026193062032837154,0.48767667538803694,0.48767667538803694,2,11,7.254022685307306E-4,9606,Homo sapiens,"GNG4","","R-HSA-6814418;R-HSA-8850560"
R-HSA-5205647,"Mitophagy",1,41,0.0026193062032837154,0.48767667538803694,0.48767667538803694,4,23,0.0015167501978369823,9606,Homo sapiens,"MAP1LC3A","","R-HSA-5205663;R-HSA-8959571;R-HSA-8959573;R-HSA-5205649"
R-HSA-5365859,"RA biosynthesis pathway",1,41,0.0026193062032837154,0.48767667538803694,0.48767667538803694,1,11,7.254022685307306E-4,9606,Homo sapiens,"RDH10","","R-HSA-5362518"
R-HSA-168638,"NOD1/2 Signaling Pathway",1,41,0.0026193062032837154,0.48767667538803694,0.48767667538803694,1,18,0.0011870218939593776,9606,Homo sapiens,"TNFAIP3","","R-HSA-688136"
R-HSA-8856828,"Clathrin-mediated endocytosis",3,161,0.010285568261675078,0.4880879108854932,0.4880879108854932,16,35,0.002308098127143234,9606,Homo sapiens,"CTTN;SNX9;AREG","","R-HSA-8868071;R-HSA-8866279;R-HSA-8868230;R-HSA-8868236;R-HSA-8867756;R-HSA-8868651;R-HSA-8867754;R-HSA-8868648;R-HSA-8868072;R-HSA-8868661;R-HSA-8868660;R-HSA-8868659;R-HSA-8868658;R-HSA-8869438;R-HSA-8871194;R-HSA-8871193"
R-HSA-381070,"IRE1alpha activates chaperones",2,101,0.006452437232479397,0.49026282973666424,0.49026282973666424,1,53,0.0034951200211026114,9606,Homo sapiens,"LMNA","","R-HSA-1791128"
R-HSA-1482839,"Acyl chain remodelling of PE",1,42,0.002683191720436977,0.49597704814199384,0.49597704814199384,1,9,5.935109469796888E-4,9606,Homo sapiens,"PLA2G4C","","R-HSA-1482892"
R-HSA-111933,"Calmodulin induced events",1,43,0.0027470772375902384,0.5041434617928506,0.5041434617928506,1,23,0.0015167501978369823,9606,Homo sapiens,"ADCY1","","R-HSA-111930"
R-HSA-111997,"CaM pathway",1,43,0.0027470772375902384,0.5041434617928506,0.5041434617928506,1,24,0.0015826958586125032,9606,Homo sapiens,"ADCY1","","R-HSA-111930"
R-HSA-8853659,"RET signaling",1,43,0.0027470772375902384,0.5041434617928506,0.5041434617928506,1,24,0.0015826958586125032,9606,Homo sapiens,"DOK5","","R-HSA-8855617"
R-HSA-114604,"GPVI-mediated activation cascade",1,43,0.0027470772375902384,0.5041434617928506,0.5041434617928506,1,25,0.0016486415193880243,9606,Homo sapiens,"RHOB","","R-HSA-442291"
R-HSA-400253,"Circadian Clock",2,105,0.006707979301092442,0.5107584592479035,0.5107584592479035,2,59,0.0038907939857557375,9606,Homo sapiens,"SERPINE1","","R-HSA-5663124;R-HSA-549364"
R-HSA-3769402,"Deactivation of the beta-catenin transactivating complex",1,44,0.0028109627547434997,0.5121780699220391,0.5121780699220391,2,14,9.232392508572936E-4,9606,Homo sapiens,"SOX4","","R-HSA-5665608;R-HSA-5626938"
R-HSA-373076,"Class A/1 (Rhodopsin-like receptors)",7,414,0.026448604101450203,0.5130885815885319,0.5130885815885319,5,185,0.01219994724347138,9606,Homo sapiens,"C3;CXCL10;CCL22;CCL3L3;CCL4;PMCH;CCL3","","R-HSA-444647;R-HSA-443986;R-HSA-964811;R-HSA-947673;R-HSA-374248"
R-HSA-8875878,"MET promotes cell motility",1,45,0.002874848271896761,0.520082991623839,0.520082991623839,1,12,7.913479293062516E-4,9606,Homo sapiens,"TNS3","","R-HSA-8875523"
R-HSA-5607764,"CLEC7A (Dectin-1) signaling",2,107,0.006835750335398965,0.5208025776849265,0.5208025776849265,1,45,0.0029675547348984436,9606,Homo sapiens,"CCL22","","R-HSA-5660965"
R-HSA-112314,"Neurotransmitter receptors and postsynaptic signal transmission",4,232,0.014821439979556634,0.5235015116172214,0.5235015116172214,13,110,0.007254022685307307,9606,Homo sapiens,"GNG4;ADCY1;NCALD;GNAI1","","R-HSA-170666;R-HSA-451311;R-HSA-500717;R-HSA-392206;R-HSA-9617535;R-HSA-170671;R-HSA-170674;R-HSA-1013020;R-HSA-451283;R-HSA-1013013;R-HSA-1013012;R-HSA-170686;R-HSA-442715"
R-HSA-2142753,"Arachidonate metabolism",3,170,0.01086053791605443,0.5242395722499107,0.5242395722499107,20,88,0.005803218148245845,9606,Homo sapiens,"CYP1B1;PTGS2;PTGS1","","R-HSA-140355;R-HSA-2161890;R-HSA-2161795;R-HSA-140359;R-HSA-9915997;R-HSA-2161899;R-HSA-2309773;R-HSA-9915993;R-HSA-9915992;R-HSA-2309779;R-HSA-9716836;R-HSA-9716838;R-HSA-2161940;R-HSA-9915971;R-HSA-2314678;R-HSA-2161814;R-HSA-2309787;R-HSA-9677320;R-HSA-2314686;R-HSA-2161951"
R-HSA-446652,"Interleukin-1 family signaling",3,170,0.01086053791605443,0.5242395722499107,0.5242395722499107,16,92,0.006067000791347929,9606,Homo sapiens,"IL1A;PTPN14","","R-HSA-446694;R-HSA-446692;R-HSA-449058;R-HSA-446862;R-HSA-446894;R-HSA-446701;R-HSA-446634;R-HSA-446868;R-HSA-450133;R-HSA-446130;R-HSA-9008894;R-HSA-448703;R-HSA-446684;R-HSA-445752;R-HSA-446648;R-HSA-445753"
R-HSA-170834,"Signaling by TGF-beta Receptor Complex",2,108,0.006899635852552226,0.5257729083162462,0.5257729083162462,3,100,0.006594566077552097,9606,Homo sapiens,"SERPINE1","","R-HSA-9736966;R-HSA-2106586;R-HSA-9736959"
R-HSA-9725554,"Differentiation of keratinocytes in interfollicular epidermis in mammalian skin",1,46,0.002938733789050022,0.5278603120553989,0.5278603120553989,1,4,2.637826431020839E-4,9606,Homo sapiens,"TP63","","R-HSA-9725621"
R-HSA-9734767,"Developmental Cell Lineages",1,46,0.002938733789050022,0.5278603120553989,0.5278603120553989,1,4,2.637826431020839E-4,9606,Homo sapiens,"TP63","","R-HSA-9725621"
R-HSA-2262752,"Cellular responses to stress",17,1039,0.06637705232223855,0.5282248295870985,0.5282248295870985,43,521,0.03435768926404643,9606,Homo sapiens,"KDM6B;IL1A;H1F0;EPAS1;LMNA;HMOX1;PDGFA;CRYAB;AREG;ATF3","","R-HSA-1791128;R-HSA-9796051;R-HSA-1235035;R-HSA-9709918;R-HSA-9796057;R-HSA-1235037;R-HSA-8932184;R-HSA-1234179;R-HSA-3223200;R-HSA-189398;R-HSA-1234183;R-HSA-9653894;R-HSA-9653893;R-HSA-9708558;R-HSA-9759176;R-HSA-1791173;R-HSA-1234163;R-HSA-4568740;R-HSA-1234161;R-HSA-3222546;R-HSA-1234166;R-HSA-4568737;R-HSA-1234167;R-HSA-1234164;R-HSA-9635892;R-HSA-1234171;R-HSA-9707645;R-HSA-1234169;R-HSA-4647594;R-HSA-1235070;R-HSA-9708536;R-HSA-1234175;R-HSA-1234172;R-HSA-3222593;R-HSA-9796069;R-HSA-1250272;R-HSA-3222533;R-HSA-9759137;R-HSA-8979071;R-HSA-5082356;R-HSA-1234159;R-HSA-9796072;R-HSA-9708457"
R-HSA-9917777,"Epigenetic regulation by WDR5-containing histone modifying complexes",3,172,0.010988308950360954,0.5320832329843991,0.5320832329843991,38,68,0.004484304932735426,9606,Homo sapiens,"PPARG","","R-HSA-9859223;R-HSA-9843219;R-HSA-9856211;R-HSA-9851539;R-HSA-9859291;R-HSA-9859334;R-HSA-9859206;R-HSA-9841924;R-HSA-9854146;R-HSA-9851534;R-HSA-9859084;R-HSA-9851530;R-HSA-9859082;R-HSA-9859273;R-HSA-9859188;R-HSA-9843122;R-HSA-9854130;R-HSA-9843120;R-HSA-9854128;R-HSA-9843121;R-HSA-9859121;R-HSA-9854142;R-HSA-9842815;R-HSA-9859007;R-HSA-9843900;R-HSA-9859196;R-HSA-9859005;R-HSA-9854141;R-HSA-9856486;R-HSA-9843118;R-HSA-9859182;R-HSA-9843119;R-HSA-9859119;R-HSA-9843116;R-HSA-9842028;R-HSA-9843117;R-HSA-9843115;R-HSA-9843112"
R-HSA-451927,"Interleukin-2 family signaling",1,47,0.003002619306203284,0.535512082978155,0.535512082978155,18,59,0.0038907939857557375,9606,Homo sapiens,"IL2RA","","R-HSA-451942;R-HSA-450054;R-HSA-912527;R-HSA-919404;R-HSA-452100;R-HSA-508292;R-HSA-452097;R-HSA-450063;R-HSA-452108;R-HSA-450027;R-HSA-508247;R-HSA-453111;R-HSA-913374;R-HSA-453104;R-HSA-452122;R-HSA-913424;R-HSA-508282;R-HSA-452091"
R-HSA-9820841,"M-decay: degradation of maternal mRNAs by maternally stored factors",1,48,0.003066504823356545,0.5430403232906448,0.5430403232906448,2,7,4.616196254286468E-4,9606,Homo sapiens,"ELL2","","R-HSA-9819200;R-HSA-9822335"
